"Sector","Emissions","year",".fitted",".resid",".hat",".sigma",".cooksd",".std.resid"
"Energy",217.6022,1990,204.787674384233,12.8145256157665,0.135467980295636,20.6670204200983,0.0356016247319593,0.674096574708031
"Energy",214.3175,1991,202.611809879581,11.7056901204186,0.121237000547336,20.6999123511457,0.0257321435217144,0.610760961351293
"Energy",202.4692,1992,200.435945374928,2.03325462507155,0.108100711548979,20.8455764482472,0.000672002233160614,0.105303786650288
"Energy",184.9972,1993,198.260080870276,-13.2628808702764,0.0960591133004855,20.6625166161663,0.0247357173905697,-0.682304101023757
"Energy",180.7216,1994,196.084216365624,-15.3626163656243,0.0851122058018549,20.6010879208816,0.0287062729991195,-0.785581770356727
"Energy",178.162,1995,193.908351860971,-15.7463518609713,0.0752599890530875,20.5912212460209,0.0261020740653795,-0.800903618157407
"Energy",177.9606,1996,191.732487356319,-13.7718873563193,0.0665024630541831,20.6542102254113,0.0173136471466885,-0.697183342090549
"Energy",164.5542,1997,189.556622851667,-25.0024228516673,0.0588396278051418,20.2028552905711,0.0496703366906181,-1.26055096067404
"Energy",170.8155,1998,187.380758347014,-16.5652583470143,0.0522714833059635,20.5704098382412,0.0191022099838652,-0.832274076220681
"Energy",163.2075,1999,185.204893842362,-21.9973938423622,0.0467980295566484,20.3572538896142,0.0298119528946295,-1.10201851977093
"Energy",176.0058,2000,183.029029337709,-7.0232293377093,0.0424192665571963,20.8005536731032,0.00272945738084519,-0.351042160423147
"Energy",186.9696,2001,180.853164833057,6.11643516694278,0.0391351943076073,20.8126424468464,0.00189683666466201,0.305194963014381
"Energy",182.1007,2002,178.677300328405,3.42339967159484,0.0369458128078813,20.8383467286322,0.00055843065138034,0.170624884738311
"Energy",191.1636,2003,176.501435823752,14.6621641762478,0.0358511220580185,20.6350320977765,0.00991747168846456,0.730358614816066
"Energy",191.0974,2004,174.3255713191,16.7718286808999,0.0358511220580187,20.5682597074864,0.0129767413450438,0.835446214901791
"Energy",192.5746,2005,172.149706814448,20.4248931855519,0.036945812807882,20.4302776900908,0.0198780430445211,1.01799245775907
"Energy",200.3975,2006,169.973842309795,30.4236576902049,0.0391351943076084,19.9045611203352,0.0469305921914304,1.51806515234715
"Energy",195.9473,2007,167.797977805143,28.1493221948569,0.0424192665571978,20.0405598254517,0.0438468603292805,1.40698792572095
"Energy",191.5488,2008,165.622113300491,25.926686699509,0.0467980295566503,20.1622338222662,0.0414135065643855,1.2988669977864
"Energy",169.7389,2009,163.446248795838,6.29265120416193,0.0522714833059659,20.8099064789356,0.00275647785467247,0.316156280705669
"Energy",177.0184,2010,161.270384291186,15.748015708814,0.0588396278051446,20.5957103520083,0.0197053698605505,0.79397010634625
"Energy",164.1566,2011,159.094519786533,5.06208021346694,0.0665024630541863,20.8236754384194,0.00233915868127571,0.256261027253753
"Energy",178.4803,2012,156.918655281881,21.561644718119,0.0752599890530911,20.362068499209,0.0489416813941778,1.09668572254914
"Energy",169.292,2013,154.742790777229,14.5492092227711,0.085112205801859,20.6268897816222,0.025746916120445,0.743987434593999
"Energy",148.3472,2014,152.566926272576,-4.219726272576,0.09605911330049,20.8311193538051,0.00250390203192637,-0.217082289220424
"Energy",131.9224,2015,150.391061767924,-18.4686617679239,0.108100711548984,20.4798963983355,0.0554444441763173,-0.956505886939541
"Energy",109.99,2016,148.215197263272,-38.2251972632719,0.121237000547341,19.1888861074262,0.274398282999284,-1.99445380735296
"Energy",100.0195,2017,146.039332758619,-46.0198327586189,0.135467980295561,18.3503773257453,0.45915024785282,-2.42083184047698
"Manufacturing",175.2127,1990,180.43838756614,-5.22568756613967,0.140211640211628,6.36976534103746,0.0643873686973898,-0.888626135420837
"Manufacturing",176.2544,1991,176.386135246237,-0.131735246237241,0.124949124949127,6.4727476908471,3.52033048031089e-05,-0.0222053057788919
"Manufacturing",169.3882,1992,172.333882926335,-2.9456829263348,0.110907610907612,6.44132327136488,0.0151339539702907,-0.492588165242031
"Manufacturing",164.365,1993,168.281630606432,-3.91663060643236,0.0980870980870994,6.41783532831867,0.0229943301385628,-0.650282004494778
"Manufacturing",167.2859,1994,164.22937828653,3.05652171347006,0.0864875864875876,6.43981145713666,0.0120362913250848,0.50424509333927
"Manufacturing",165.3441,1995,160.177125966628,5.1669740333725,0.076109076109077,6.37912610322978,0.0295924181691547,0.847612496242172
"Manufacturing",166.6223,1996,156.124873646725,10.497426353275,0.0669515669515677,6.08081609512745,0.105349115016853,1.71357124079456
"Manufacturing",165.2584,1997,152.072621326823,13.1857786731774,0.0590150590150596,5.84795558676734,0.144052868709512,2.14331432826435
"Manufacturing",155.653,1998,148.02036900692,7.63263099307977,0.0522995522995527,6.27183825235548,0.0421713186687498,1.23626093426525
"Manufacturing",140.6968,1999,143.968116687018,-3.27131668701776,0.0468050468050471,6.4365749932997,0.00685310272984501,-0.528327411551273
"Manufacturing",135.6274,2000,139.915864367116,-4.28846436711621,0.0425315425315427,6.4106911660051,0.0106066598915525,-0.69105241694401
"Manufacturing",128.9313,2001,135.863612047214,-6.9323120472138,0.0394790394790396,6.30972385761365,0.0255635957171044,-1.11531130037753
"Manufacturing",121.4563,2002,131.811359727311,-10.3550597273114,0.0376475376475377,6.10366320794901,0.0541859033050625,-1.66439709636087
"Manufacturing",124.7233,2003,127.759107407409,-3.03580740740891,0.037037037037037,6.44193404974886,0.00457591922452359,-0.487798933655278
"Manufacturing",122.8689,2004,123.706855087506,-0.837955087506487,0.0376475376475376,6.47046269101507,0.000354831841658187,-0.134686815069369
"Manufacturing",121.8717,2005,119.654602767604,2.21709723239596,0.0394790394790394,6.45631919100615,0.00261478035347875,0.356699695640894
"Manufacturing",117.2697,2006,115.602350447702,1.66734955229839,0.0425315425315425,6.46345943683446,0.00160335003620919,0.268680310565889
"Manufacturing",116.4093,2007,111.550098127799,4.85920187220081,0.0468050468050468,6.39258578777574,0.0151207017739133,0.784775609629689
"Manufacturing",108.1342,2008,107.497845807897,0.636354192103255,0.0522995522995523,6.47143609227993,0.000293134184234838,0.103070596334022
